Date,Agency,SiteNumber,Flow_cfs,Code
2018-04-14,USGS,06719505,59.8,A
2018-04-15,USGS,06719505,63.1,A
2018-04-16,USGS,06719505,61.2,A
2018-04-17,USGS,06719505,61.4,A
2018-04-18,USGS,06719505,58.4,A
2018-04-19,USGS,06719505,61.2,A
2018-04-20,USGS,06719505,65.6,A
2018-04-21,USGS,06719505,71.9,A
2018-04-22,USGS,06719505,65.5,A
2018-04-23,USGS,06719505,70.3,A
2018-04-24,USGS,06719505,83.9,A
2018-04-25,USGS,06719505,81.1,A
2018-04-26,USGS,06719505,88.0,A
2018-04-27,USGS,06719505,86.0,A
2018-04-28,USGS,06719505,98.0,A
2018-04-29,USGS,06719505,113.0,A
2018-04-30,USGS,06719505,135.0,A
2018-05-01,USGS,06719505,141.0,A
2018-05-02,USGS,06719505,149.0,A
2018-05-03,USGS,06719505,183.0,A
2018-05-04,USGS,06719505,152.0,A
2018-05-05,USGS,06719505,147.0,A
2018-05-06,USGS,06719505,151.0,A
2018-05-07,USGS,06719505,144.0,A
2018-05-08,USGS,06719505,160.0,A
2018-05-09,USGS,06719505,203.0,A
2018-05-10,USGS,06719505,238.0,A
2018-05-11,USGS,06719505,316.0,A
2018-05-12,USGS,06719505,374.0,A
2018-05-13,USGS,06719505,434.0,A
2018-05-14,USGS,06719505,422.0,A
2018-05-15,USGS,06719505,401.0,A
2018-05-16,USGS,06719505,406.0,A
2018-05-17,USGS,06719505,453.0,A
2018-05-18,USGS,06719505,509.0,A
2018-05-19,USGS,06719505,479.0,A
2018-05-20,USGS,06719505,420.0,A
2018-05-21,USGS,06719505,394.0,A
2018-05-22,USGS,06719505,414.0,A
2018-05-23,USGS,06719505,474.0,A
2018-05-24,USGS,06719505,471.0,A
2018-05-25,USGS,06719505,537.0,A
2018-05-26,USGS,06719505,610.0,A
2018-05-27,USGS,06719505,609.0,A
2018-05-28,USGS,06719505,675.0,A
2018-05-29,USGS,06719505,609.0,A
2018-05-30,USGS,06719505,556.0,A
2018-05-31,USGS,06719505,605.0,A
2018-06-01,USGS,06719505,630.0,A
2018-06-02,USGS,06719505,596.0,A
2018-06-03,USGS,06719505,580.0,A
2018-06-04,USGS,06719505,559.0,A
2018-06-05,USGS,06719505,606.0,A
2018-06-06,USGS,06719505,610.0,A
2018-06-07,USGS,06719505,604.0,A
2018-06-08,USGS,06719505,608.0,A
2018-06-09,USGS,06719505,598.0,A
2018-06-10,USGS,06719505,586.0,A
2018-06-11,USGS,06719505,577.0,A
2018-06-12,USGS,06719505,545.0,A
2018-06-13,USGS,06719505,532.0,A
2018-06-14,USGS,06719505,532.0,A
2018-06-15,USGS,06719505,504.0,A
2018-06-16,USGS,06719505,495.0,A
2018-06-17,USGS,06719505,509.0,A
2018-06-18,USGS,06719505,608.0,A
2018-06-19,USGS,06719505,510.0,A
2018-06-20,USGS,06719505,440.0,A
2018-06-21,USGS,06719505,406.0,A
2018-06-22,USGS,06719505,383.0,A
2018-06-23,USGS,06719505,348.0,A
2018-06-24,USGS,06719505,331.0,A
2018-06-25,USGS,06719505,302.0,A
2018-06-26,USGS,06719505,277.0,A
2018-06-27,USGS,06719505,261.0,A
2018-06-28,USGS,06719505,250.0,A
2018-06-29,USGS,06719505,231.0,A
2018-06-30,USGS,06719505,225.0,A
2018-07-01,USGS,06719505,218.0,A
2018-07-02,USGS,06719505,203.0,A
2018-07-03,USGS,06719505,195.0,A
2018-07-04,USGS,06719505,186.0,A
2018-07-05,USGS,06719505,177.0,A
2018-07-06,USGS,06719505,173.0,A
2018-07-07,USGS,06719505,167.0,A
2018-07-08,USGS,06719505,173.0,A
2018-07-09,USGS,06719505,161.0,A
2018-07-10,USGS,06719505,159.0,A
2018-07-11,USGS,06719505,151.0,A
2018-07-12,USGS,06719505,177.0,A
2018-07-13,USGS,06719505,173.0,A
2018-07-14,USGS,06719505,160.0,A
2018-07-15,USGS,06719505,167.0,A
2018-07-16,USGS,06719505,163.0,A
2018-07-17,USGS,06719505,148.0,A
2018-07-18,USGS,06719505,134.0,A
2018-07-19,USGS,06719505,133.0,A
2018-07-20,USGS,06719505,125.0,A
2018-07-21,USGS,06719505,127.0,A
2018-07-22,USGS,06719505,133.0,A
2018-07-23,USGS,06719505,139.0,A
2018-07-24,USGS,06719505,126.0,A
2018-07-25,USGS,06719505,118.0,A
2018-07-26,USGS,06719505,119.0,A
2018-07-27,USGS,06719505,125.0,A
2018-07-28,USGS,06719505,128.0,A
2018-07-29,USGS,06719505,125.0,A
2018-07-30,USGS,06719505,114.0,A
2018-07-31,USGS,06719505,114.0,A
2018-08-01,USGS,06719505,109.0,A
2018-08-02,USGS,06719505,99.7,A
2018-08-03,USGS,06719505,96.6,A
2018-08-04,USGS,06719505,109.0,A
2018-08-05,USGS,06719505,101.0,A
2018-08-06,USGS,06719505,100.0,A
2018-08-07,USGS,06719505,95.6,A
2018-08-08,USGS,06719505,90.1,A
2018-08-09,USGS,06719505,83.0,A
2018-08-10,USGS,06719505,84.7,A
2018-08-11,USGS,06719505,84.4,A
2018-08-12,USGS,06719505,79.6,A
2018-08-13,USGS,06719505,76.7,A
2018-08-14,USGS,06719505,79.3,A
2018-08-15,USGS,06719505,84.8,A
2018-08-16,USGS,06719505,75.8,A
2018-08-17,USGS,06719505,77.3,A
2018-08-18,USGS,06719505,78.8,A
2018-08-19,USGS,06719505,83.5,A
2018-08-20,USGS,06719505,76.1,A
2018-08-21,USGS,06719505,73.6,A
2018-08-22,USGS,06719505,87.5,A
2018-08-23,USGS,06719505,82.3,A
2018-08-24,USGS,06719505,75.3,A
2018-08-25,USGS,06719505,75.5,A
2018-08-26,USGS,06719505,72.2,A
2018-08-27,USGS,06719505,69.5,A
2018-08-28,USGS,06719505,70.4,A
2018-08-29,USGS,06719505,68.7,A
2018-08-30,USGS,06719505,69.4,A
2018-08-31,USGS,06719505,72.4,A
2018-09-01,USGS,06719505,69.5,A
2018-09-02,USGS,06719505,73.2,A
2018-09-03,USGS,06719505,68.4,A
2018-09-04,USGS,06719505,65.3,A
2018-09-05,USGS,06719505,82.4,A
2018-09-06,USGS,06719505,83.4,A
2018-09-07,USGS,06719505,70.9,A
2018-09-08,USGS,06719505,63.8,A
2018-09-09,USGS,06719505,65.9,A
2018-09-10,USGS,06719505,61.8,A
2018-09-11,USGS,06719505,61.4,A
2018-09-12,USGS,06719505,59.7,A
2018-09-13,USGS,06719505,54.5,A
2018-09-14,USGS,06719505,51.7,A
2018-09-15,USGS,06719505,49.6,A
2018-09-16,USGS,06719505,48.6,A
2018-09-17,USGS,06719505,48.0,A
2018-09-18,USGS,06719505,45.9,A
2018-09-19,USGS,06719505,46.9,A
2018-09-20,USGS,06719505,51.9,A
2018-09-21,USGS,06719505,50.1,A
2018-09-22,USGS,06719505,47.3,A
2018-09-23,USGS,06719505,45.5,A
2018-09-24,USGS,06719505,45.3,A
2018-09-25,USGS,06719505,49.1,A
2018-09-26,USGS,06719505,49.5,A
2018-09-27,USGS,06719505,49.5,A
2018-09-28,USGS,06719505,46.1,A
2018-09-29,USGS,06719505,46.5,A
2018-09-30,USGS,06719505,43.3,A
2018-10-01,USGS,06719505,44.4,A
2018-10-02,USGS,06719505,44.3,A
2018-10-03,USGS,06719505,47.2,A
2018-10-04,USGS,06719505,45.9,A
2018-10-05,USGS,06719505,44.7,A
2018-10-06,USGS,06719505,47.2,A
2018-10-07,USGS,06719505,48.1,A
2018-10-08,USGS,06719505,53.2,A
2018-10-09,USGS,06719505,52.6,A
2018-10-10,USGS,06719505,48.1,A
2018-10-11,USGS,06719505,48.2,A
2018-10-12,USGS,06719505,48.6,A
2018-10-13,USGS,06719505,49.6,A
2018-10-14,USGS,06719505,53.8,A
2018-10-15,USGS,06719505,45.7,A
2018-10-16,USGS,06719505,43.2,A
2018-10-17,USGS,06719505,46.9,A
2018-10-18,USGS,06719505,47.1,A
2018-10-19,USGS,06719505,48.2,A
2018-10-20,USGS,06719505,46.5,A
2018-10-21,USGS,06719505,47.0,A
2018-10-22,USGS,06719505,47.2,A
2018-10-23,USGS,06719505,50.2,A
2018-10-24,USGS,06719505,49.4,A
2018-10-25,USGS,06719505,50.2,A
2018-10-26,USGS,06719505,47.4,A
2018-10-27,USGS,06719505,47.6,A
2018-10-28,USGS,06719505,46.1,A
2018-10-29,USGS,06719505,44.1,A
2018-10-30,USGS,06719505,50.6,A
2018-10-31,USGS,06719505,51.0,A
2018-11-01,USGS,06719505,41.6,A
2018-11-02,USGS,06719505,40.4,A
2018-11-03,USGS,06719505,44.3,A
2018-11-04,USGS,06719505,44.6,A
2018-11-05,USGS,06719505,44.4,A
2018-11-06,USGS,06719505,40.6,A
2018-11-07,USGS,06719505,35.9,A
2018-11-08,USGS,06719505,32.1,A
2018-11-09,USGS,06719505,26.3,A
2018-11-10,USGS,06719505,34.1,A
2018-11-11,USGS,06719505,40.8,A
2018-11-12,USGS,06719505,33.5,A
2018-11-13,USGS,06719505,26.2,A
2018-11-14,USGS,06719505,37.9,A
2018-11-15,USGS,06719505,42.2,A
2018-11-16,USGS,06719505,41.3,A
2018-11-17,USGS,06719505,40.5,A
2018-11-18,USGS,06719505,32.6,A
2018-11-19,USGS,06719505,36.6,A
2018-11-20,USGS,06719505,36.9,A
2018-11-21,USGS,06719505,36.6,A
2018-11-22,USGS,06719505,38.4,A
2018-11-23,USGS,06719505,38.3,A
2018-11-24,USGS,06719505,36.6,A
2018-11-25,USGS,06719505,29.9,A
2018-11-26,USGS,06719505,21.9,A
2018-11-27,USGS,06719505,42.4,A
2018-11-28,USGS,06719505,43.3,A
2018-11-29,USGS,06719505,37.6,A
2018-11-30,USGS,06719505,35.2,A
2018-12-01,USGS,06719505,31.5,A
2018-12-02,USGS,06719505,16.3,A
2018-12-03,USGS,06719505,22.5,A
2018-12-04,USGS,06719505,16.8,A
2018-12-05,USGS,06719505,12.6,A
2018-12-06,USGS,06719505,30.1,A
2018-12-07,USGS,06719505,30.2,A
2018-12-08,USGS,06719505,33.2,A
2018-12-09,USGS,06719505,36.8,A
2018-12-10,USGS,06719505,35.0,A
2018-12-11,USGS,06719505,34.3,A
2018-12-12,USGS,06719505,39.2,A
2018-12-13,USGS,06719505,37.0,A
2018-12-14,USGS,06719505,32.6,A
2018-12-15,USGS,06719505,38.4,A
2018-12-16,USGS,06719505,39.3,A
2018-12-17,USGS,06719505,36.0,A
2018-12-18,USGS,06719505,39.0,A
2018-12-19,USGS,06719505,37.6,A
2018-12-20,USGS,06719505,33.9,A
2018-12-21,USGS,06719505,34.5,A
2018-12-22,USGS,06719505,36.9,A
2018-12-23,USGS,06719505,29.6,A
2018-12-24,USGS,06719505,31.0,A
2018-12-25,USGS,06719505,35.3,A
2018-12-26,USGS,06719505,32.7,A
2018-12-27,USGS,06719505,33.4,A
2018-12-28,USGS,06719505,26.0,A
2018-12-29,USGS,06719505,21.4,A
2018-12-30,USGS,06719505,29.2,A
2018-12-31,USGS,06719505,30.9,A
2019-01-01,USGS,06719505,30.3,A
2019-01-02,USGS,06719505,28.8,A
2019-01-03,USGS,06719505,33.2,A
2019-01-04,USGS,06719505,36.9,A
2019-01-05,USGS,06719505,40.2,A
2019-01-06,USGS,06719505,41.8,A
2019-01-07,USGS,06719505,39.7,A
2019-01-08,USGS,06719505,37.3,A
2019-01-09,USGS,06719505,36.6,A
2019-01-10,USGS,06719505,37.1,A
2019-01-11,USGS,06719505,37.5,A
2019-01-12,USGS,06719505,37.9,A
2019-01-13,USGS,06719505,34.1,A
2019-01-14,USGS,06719505,28.6,A
2019-01-15,USGS,06719505,33.9,A
2019-01-16,USGS,06719505,41.9,A
2019-01-17,USGS,06719505,39.5,A
2019-01-18,USGS,06719505,37.8,A
2019-01-19,USGS,06719505,34.5,A
2019-01-20,USGS,06719505,35.1,A
2019-01-21,USGS,06719505,34.7,A
2019-01-22,USGS,06719505,33.9,A
2019-01-23,USGS,06719505,28.1,A
2019-01-24,USGS,06719505,30.8,A
2019-01-25,USGS,06719505,33.6,A
2019-01-26,USGS,06719505,34.7,A
2019-01-27,USGS,06719505,37.5,A
2019-01-28,USGS,06719505,36.8,A
2019-01-29,USGS,06719505,30.2,A
2019-01-30,USGS,06719505,31.8,A
2019-01-31,USGS,06719505,36.4,A
2019-02-01,USGS,06719505,38.0,A
2019-02-02,USGS,06719505,36.5,A
2019-02-03,USGS,06719505,37.0,A
2019-02-04,USGS,06719505,37.3,A
2019-02-05,USGS,06719505,35.4,A
2019-02-06,USGS,06719505,33.3,A
2019-02-07,USGS,06719505,24.6,A
2019-02-08,USGS,06719505,25.0,A
2019-02-09,USGS,06719505,32.1,A
2019-02-10,USGS,06719505,39.8,A
2019-02-11,USGS,06719505,37.0,A
2019-02-12,USGS,06719505,35.2,A
2019-02-13,USGS,06719505,37.7,A
2019-02-14,USGS,06719505,41.7,A
2019-02-15,USGS,06719505,37.8,A
2019-02-16,USGS,06719505,33.4,A
2019-02-17,USGS,06719505,23.5,A
2019-02-18,USGS,06719505,30.9,A
2019-02-19,USGS,06719505,30.5,A
2019-02-20,USGS,06719505,27.9,A
2019-02-21,USGS,06719505,32.1,A
2019-02-22,USGS,06719505,37.8,A
2019-02-23,USGS,06719505,39.9,A
2019-02-24,USGS,06719505,36.5,A
2019-02-25,USGS,06719505,36.3,A
2019-02-26,USGS,06719505,36.6,A
2019-02-27,USGS,06719505,35.4,A
2019-02-28,USGS,06719505,34.7,A
2019-03-01,USGS,06719505,33.3,A
2019-03-02,USGS,06719505,30.8,A
2019-03-03,USGS,06719505,26.6,A
2019-03-04,USGS,06719505,21.7,A
2019-03-05,USGS,06719505,31.3,A
2019-03-06,USGS,06719505,39.1,A
2019-03-07,USGS,06719505,43.4,A
2019-03-08,USGS,06719505,42.1,A
2019-03-09,USGS,06719505,38.2,A
2019-03-10,USGS,06719505,34.9,A
2019-03-11,USGS,06719505,34.1,A
2019-03-12,USGS,06719505,35.5,A
2019-03-13,USGS,06719505,49.6,A
2019-03-14,USGS,06719505,40.0,A
2019-03-15,USGS,06719505,34.8,A
2019-03-16,USGS,06719505,36.9,A
2019-03-17,USGS,06719505,36.2,A
2019-03-18,USGS,06719505,39.7,A
2019-03-19,USGS,06719505,40.3,A
2019-03-20,USGS,06719505,38.5,A
2019-03-21,USGS,06719505,38.5,A
2019-03-22,USGS,06719505,38.8,A
2019-03-23,USGS,06719505,40.2,A
2019-03-24,USGS,06719505,40.2,A
2019-03-25,USGS,06719505,40.2,A
2019-03-26,USGS,06719505,42.0,A
2019-03-27,USGS,06719505,44.0,A
2019-03-28,USGS,06719505,49.3,A
2019-03-29,USGS,06719505,53.9,A
2019-03-30,USGS,06719505,49.9,A
2019-03-31,USGS,06719505,44.4,A
2019-04-01,USGS,06719505,42.6,A
2019-04-02,USGS,06719505,42.1,A
2019-04-03,USGS,06719505,43.0,A
2019-04-04,USGS,06719505,42.3,A
2019-04-05,USGS,06719505,43.0,A
2019-04-06,USGS,06719505,45.3,A
2019-04-07,USGS,06719505,47.2,A
2019-04-08,USGS,06719505,51.2,A
2019-04-09,USGS,06719505,57.8,A
2019-04-10,USGS,06719505,70.1,A
2019-04-11,USGS,06719505,63.3,A
2019-04-12,USGS,06719505,59.4,A
2019-04-13,USGS,06719505,58.9,A
2019-04-14,USGS,06719505,53.3,A
2019-04-15,USGS,06719505,55.8,A
2019-04-16,USGS,06719505,59.7,A
2019-04-17,USGS,06719505,61.1,A
2019-04-18,USGS,06719505,63.1,A
2019-04-19,USGS,06719505,65.6,A
2019-04-20,USGS,06719505,73.7,A
2019-04-21,USGS,06719505,80.3,A
2019-04-22,USGS,06719505,84.0,A
2019-04-23,USGS,06719505,85.2,A
2019-04-24,USGS,06719505,92.0,A
2019-04-25,USGS,06719505,94.6,A
2019-04-26,USGS,06719505,111.0,A
2019-04-27,USGS,06719505,142.0,A
2019-04-28,USGS,06719505,148.0,A
2019-04-29,USGS,06719505,132.0,A
2019-04-30,USGS,06719505,108.0,A
2019-05-01,USGS,06719505,93.6,A
2019-05-02,USGS,06719505,80.1,A
2019-05-03,USGS,06719505,77.5,A
2019-05-04,USGS,06719505,81.8,A
2019-05-05,USGS,06719505,79.0,A
2019-05-06,USGS,06719505,80.8,A
2019-05-07,USGS,06719505,80.8,A
2019-05-08,USGS,06719505,92.6,A
2019-05-09,USGS,06719505,94.0,A
2019-05-10,USGS,06719505,85.3,A
2019-05-11,USGS,06719505,83.3,A
2019-05-12,USGS,06719505,80.2,A
2019-05-13,USGS,06719505,85.1,A
2019-05-14,USGS,06719505,97.5,A
2019-05-15,USGS,06719505,136.0,A
2019-05-16,USGS,06719505,181.0,A
2019-05-17,USGS,06719505,206.0,A
2019-05-18,USGS,06719505,189.0,A
2019-05-19,USGS,06719505,173.0,A
2019-05-20,USGS,06719505,174.0,A
2019-05-21,USGS,06719505,199.0,A
2019-05-22,USGS,06719505,168.0,A
2019-05-23,USGS,06719505,158.0,A
2019-05-24,USGS,06719505,146.0,A
2019-05-25,USGS,06719505,150.0,A
2019-05-26,USGS,06719505,162.0,A
2019-05-27,USGS,06719505,175.0,A
2019-05-28,USGS,06719505,177.0,A
2019-05-29,USGS,06719505,171.0,A
2019-05-30,USGS,06719505,165.0,A
2019-05-31,USGS,06719505,169.0,A
2019-06-01,USGS,06719505,194.0,A
2019-06-02,USGS,06719505,237.0,A
2019-06-03,USGS,06719505,284.0,A
2019-06-04,USGS,06719505,336.0,A
2019-06-05,USGS,06719505,417.0,A
2019-06-06,USGS,06719505,526.0,A
2019-06-07,USGS,06719505,643.0,A
2019-06-08,USGS,06719505,783.0,A
2019-06-09,USGS,06719505,864.0,A
2019-06-10,USGS,06719505,784.0,A
2019-06-11,USGS,06719505,764.0,A
2019-06-12,USGS,06719505,791.0,A
2019-06-13,USGS,06719505,882.0,A
2019-06-14,USGS,06719505,967.0,A
2019-06-15,USGS,06719505,982.0,A
2019-06-16,USGS,06719505,981.0,A
2019-06-17,USGS,06719505,1010.0,A
2019-06-18,USGS,06719505,1040.0,A
2019-06-19,USGS,06719505,1060.0,A
2019-06-20,USGS,06719505,1060.0,A
2019-06-21,USGS,06719505,1100.0,A
2019-06-22,USGS,06719505,1130.0,A
2019-06-23,USGS,06719505,982.0,A
2019-06-24,USGS,06719505,840.0,A
2019-06-25,USGS,06719505,764.0,A
2019-06-26,USGS,06719505,747.0,A
2019-06-27,USGS,06719505,794.0,A
2019-06-28,USGS,06719505,905.0,A
2019-06-29,USGS,06719505,1040.0,A
2019-06-30,USGS,06719505,1140.0,A
2019-07-01,USGS,06719505,1230.0,A
2019-07-02,USGS,06719505,1250.0,A
2019-07-03,USGS,06719505,1170.0,A
2019-07-04,USGS,06719505,1100.0,A
2019-07-05,USGS,06719505,1040.0,A
2019-07-06,USGS,06719505,991.0,A
2019-07-07,USGS,06719505,944.0,A
2019-07-08,USGS,06719505,890.0,A
2019-07-09,USGS,06719505,834.0,A
2019-07-10,USGS,06719505,778.0,A
2019-07-11,USGS,06719505,756.0,A
2019-07-12,USGS,06719505,760.0,A
2019-07-13,USGS,06719505,724.0,A
2019-07-14,USGS,06719505,703.0,A
2019-07-15,USGS,06719505,723.0,A
2019-07-16,USGS,06719505,744.0,A
2019-07-17,USGS,06719505,680.0,A
2019-07-18,USGS,06719505,657.0,A
2019-07-19,USGS,06719505,601.0,A
2019-07-20,USGS,06719505,598.0,A
2019-07-21,USGS,06719505,607.0,A
2019-07-22,USGS,06719505,559.0,A
2019-07-23,USGS,06719505,516.0,A
2019-07-24,USGS,06719505,476.0,A
2019-07-25,USGS,06719505,447.0,A
2019-07-26,USGS,06719505,420.0,A
2019-07-27,USGS,06719505,394.0,A
2019-07-28,USGS,06719505,382.0,A
2019-07-29,USGS,06719505,354.0,A
2019-07-30,USGS,06719505,342.0,A
2019-07-31,USGS,06719505,324.0,A
2019-08-01,USGS,06719505,330.0,A
2019-08-02,USGS,06719505,319.0,A
2019-08-03,USGS,06719505,290.0,A
2019-08-04,USGS,06719505,271.0,A
2019-08-05,USGS,06719505,307.0,A
2019-08-06,USGS,06719505,259.0,A
2019-08-07,USGS,06719505,242.0,A
2019-08-08,USGS,06719505,250.0,A
2019-08-09,USGS,06719505,261.0,A
2019-08-10,USGS,06719505,231.0,A
2019-08-11,USGS,06719505,256.0,A
2019-08-12,USGS,06719505,259.0,A
2019-08-13,USGS,06719505,220.0,A
2019-08-14,USGS,06719505,198.0,A
2019-08-15,USGS,06719505,206.0,A
2019-08-16,USGS,06719505,168.0,A
2019-08-17,USGS,06719505,158.0,A
2019-08-18,USGS,06719505,149.0,A
2019-08-19,USGS,06719505,140.0,A
2019-08-20,USGS,06719505,142.0,A
2019-08-21,USGS,06719505,150.0,A
2019-08-22,USGS,06719505,158.0,A
2019-08-23,USGS,06719505,155.0,A
2019-08-24,USGS,06719505,144.0,A
2019-08-25,USGS,06719505,123.0,A
2019-08-26,USGS,06719505,123.0,A
2019-08-27,USGS,06719505,131.0,A
2019-08-28,USGS,06719505,133.0,A
2019-08-29,USGS,06719505,130.0,A
2019-08-30,USGS,06719505,131.0,A
2019-08-31,USGS,06719505,128.0,A
2019-09-01,USGS,06719505,124.0,A
2019-09-02,USGS,06719505,120.0,A
2019-09-03,USGS,06719505,116.0,A
2019-09-04,USGS,06719505,121.0,A
2019-09-05,USGS,06719505,113.0,A
2019-09-06,USGS,06719505,126.0,A
2019-09-07,USGS,06719505,148.0,A
2019-09-08,USGS,06719505,120.0,A
2019-09-09,USGS,06719505,126.0,A
2019-09-10,USGS,06719505,115.0,A
2019-09-11,USGS,06719505,109.0,A
2019-09-12,USGS,06719505,105.0,A
2019-09-13,USGS,06719505,98.7,A
2019-09-14,USGS,06719505,102.0,A
2019-09-15,USGS,06719505,96.4,A
2019-09-16,USGS,06719505,93.4,A
2019-09-17,USGS,06719505,90.6,A
2019-09-18,USGS,06719505,85.5,A
2019-09-19,USGS,06719505,87.5,A
2019-09-20,USGS,06719505,87.6,A
2019-09-21,USGS,06719505,84.2,A
2019-09-22,USGS,06719505,81.0,A
2019-09-23,USGS,06719505,77.4,A
2019-09-24,USGS,06719505,75.4,A
2019-09-25,USGS,06719505,78.6,A
2019-09-26,USGS,06719505,78.1,A
2019-09-27,USGS,06719505,75.5,A
2019-09-28,USGS,06719505,89.5,A
2019-09-29,USGS,06719505,84.8,A
2019-09-30,USGS,06719505,72.4,A
2019-10-01,USGS,06719505,70.1,A
2019-10-02,USGS,06719505,73.3,A
2019-10-03,USGS,06719505,69.9,A
2019-10-04,USGS,06719505,70.9,A
2019-10-05,USGS,06719505,71.7,A
2019-10-06,USGS,06719505,68.7,A
2019-10-07,USGS,06719505,67.5,A
2019-10-08,USGS,06719505,70.2,A
2019-10-09,USGS,06719505,66.2,A
2019-10-10,USGS,06719505,65.2,A
2019-10-11,USGS,06719505,63.3,A
2019-10-12,USGS,06719505,68.3,A
2019-10-13,USGS,06719505,61.3,A
2019-10-14,USGS,06719505,60.1,A
2019-10-15,USGS,06719505,58.7,A
2019-10-16,USGS,06719505,55.9,A
2019-10-17,USGS,06719505,54.1,A
2019-10-18,USGS,06719505,58.5,A
2019-10-19,USGS,06719505,58.8,A
2019-10-20,USGS,06719505,61.1,A
2019-10-21,USGS,06719505,51.1,A
2019-10-22,USGS,06719505,53.8,A
2019-10-23,USGS,06719505,63.3,A
2019-10-24,USGS,06719505,66.5,A
2019-10-25,USGS,06719505,61.1,A
2019-10-26,USGS,06719505,68.9,A
2019-10-27,USGS,06719505,66.0,A
2019-10-28,USGS,06719505,53.5,A
2019-10-29,USGS,06719505,52.9,A
2019-10-30,USGS,06719505,46.3,A
2019-10-31,USGS,06719505,44.4,A
2019-11-01,USGS,06719505,60.6,A
2019-11-02,USGS,06719505,54.2,A
2019-11-03,USGS,06719505,53.7,A
2019-11-04,USGS,06719505,50.8,A
2019-11-05,USGS,06719505,49.2,A
2019-11-06,USGS,06719505,47.9,A
2019-11-07,USGS,06719505,47.3,A
2019-11-08,USGS,06719505,49.7,A
2019-11-09,USGS,06719505,49.7,A
2019-11-10,USGS,06719505,50.4,A
2019-11-11,USGS,06719505,51.4,A
2019-11-12,USGS,06719505,44.7,A
2019-11-13,USGS,06719505,51.4,A
2019-11-14,USGS,06719505,46.9,A
2019-11-15,USGS,06719505,45.8,A
2019-11-16,USGS,06719505,45.7,A
2019-11-17,USGS,06719505,45.8,A
2019-11-18,USGS,06719505,45.2,A
2019-11-19,USGS,06719505,45.6,A
2019-11-20,USGS,06719505,44.9,A
2019-11-21,USGS,06719505,50.2,A
2019-11-22,USGS,06719505,46.1,A
2019-11-23,USGS,06719505,41.1,A
2019-11-24,USGS,06719505,44.5,A
2019-11-25,USGS,06719505,45.0,A
2019-11-26,USGS,06719505,44.3,A
2019-11-27,USGS,06719505,36.6,A
2019-11-28,USGS,06719505,40.9,A
2019-11-29,USGS,06719505,71.7,A
2019-11-30,USGS,06719505,81.7,A
2019-12-01,USGS,06719505,58.2,A
2019-12-02,USGS,06719505,77.1,A
2019-12-03,USGS,06719505,91.8,A
2019-12-04,USGS,06719505,68.9,A
2019-12-05,USGS,06719505,56.4,A
2019-12-06,USGS,06719505,51.2,A
2019-12-07,USGS,06719505,47.1,A
2019-12-08,USGS,06719505,46.5,A
2019-12-09,USGS,06719505,44.0,A
2019-12-10,USGS,06719505,38.0,A
2019-12-11,USGS,06719505,37.9,A
2019-12-12,USGS,06719505,42.1,A
2019-12-13,USGS,06719505,44.0,A
2019-12-14,USGS,06719505,43.0,A
2019-12-15,USGS,06719505,40.1,A
2019-12-16,USGS,06719505,31.5,A
2019-12-17,USGS,06719505,13.1,A
2019-12-18,USGS,06719505,26.9,A:e
2019-12-19,USGS,06719505,40.4,A
2019-12-20,USGS,06719505,34.1,A
2019-12-21,USGS,06719505,41.2,A:e
2019-12-22,USGS,06719505,50.8,A
2019-12-23,USGS,06719505,52.3,A
2019-12-24,USGS,06719505,45.1,A
2019-12-25,USGS,06719505,41.5,A
2019-12-26,USGS,06719505,29.0,A
2019-12-27,USGS,06719505,22.0,A
2019-12-28,USGS,06719505,36.0,A
2019-12-29,USGS,06719505,24.2,A
2019-12-30,USGS,06719505,12.9,A
2019-12-31,USGS,06719505,15.8,A
2020-01-01,USGS,06719505,47.2,A:e
2020-01-02,USGS,06719505,46.6,A
2020-01-03,USGS,06719505,40.2,A
2020-01-04,USGS,06719505,46.9,A
2020-01-05,USGS,06719505,44.8,A
2020-01-06,USGS,06719505,36.8,A
2020-01-07,USGS,06719505,38.9,A
2020-01-08,USGS,06719505,38.5,A
2020-01-09,USGS,06719505,36.5,A
2020-01-10,USGS,06719505,32.4,A
2020-01-11,USGS,06719505,28.9,A
2020-01-12,USGS,06719505,26.6,A
2020-01-13,USGS,06719505,31.7,A
2020-01-14,USGS,06719505,34.4,A
2020-01-15,USGS,06719505,36.6,A
2020-01-16,USGS,06719505,40.0,A
2020-01-17,USGS,06719505,41.3,A
2020-01-18,USGS,06719505,34.1,A
2020-01-19,USGS,06719505,33.4,A
2020-01-20,USGS,06719505,40.0,A
2020-01-21,USGS,06719505,43.3,A
2020-01-22,USGS,06719505,42.4,A
2020-01-23,USGS,06719505,37.8,A
2020-01-24,USGS,06719505,37.1,A
2020-01-25,USGS,06719505,37.8,A
2020-01-26,USGS,06719505,36.7,A
2020-01-27,USGS,06719505,37.7,A
2020-01-28,USGS,06719505,34.4,A
2020-01-29,USGS,06719505,35.9,A
2020-01-30,USGS,06719505,34.2,A
2020-01-31,USGS,06719505,29.0,A
2020-02-01,USGS,06719505,41.4,A
2020-02-02,USGS,06719505,37.8,A
2020-02-03,USGS,06719505,34.4,A
2020-02-04,USGS,06719505,29.3,A
2020-02-05,USGS,06719505,18.1,A
2020-02-06,USGS,06719505,24.5,A
